용도코드,용도명,차종코드,차종명,규모코드,규모명,연도코드,연도,연식구간코드,연식구간명,지표코드,지표명,값
0002,비사업용,0005,특수차,0004,대형,Y2024 2024,,0070,13~14년,M0011,부적합률,22.3
0002,비사업용,0005,특수차,0004,대형,Y2024 2024,,0080,15년 이상,M0010,검사대수,1682.0
0002,비사업용,0005,특수차,0004,대형,Y2024 2024,,0080,15년 이상,M0011,부적합률,26.63
0002,비사업용,0005,특수차,0004,대형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0002,비사업용,0005,특수차,0004,대형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0010,합계,M0010,검사대수,1694893.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0010,합계,M0011,부적합률,16.47
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0020,4년 이하,M0010,검사대수,1036836.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0020,4년 이하,M0011,부적합률,10.11
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0030,5~6년,M0010,검사대수,103477.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0030,5~6년,M0011,부적합률,19.19
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0040,7~8년,M0010,검사대수,154576.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0040,7~8년,M0011,부적합률,24.4
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0050,9~10년,M0010,검사대수,121823.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0050,9~10년,M0011,부적합률,27.91
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0060,11~12년,M0010,검사대수,80922.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0060,11~12년,M0011,부적합률,30.29
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0070,13~14년,M0010,검사대수,66875.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0070,13~14년,M0011,부적합률,30.18
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0080,15년 이상,M0010,검사대수,130384.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0080,15년 이상,M0011,부적합률,29.15
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0001,합계,0001,합계,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0010,합계,M0010,검사대수,65286.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0010,합계,M0011,부적합률,14.32
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0020,4년 이하,M0010,검사대수,60068.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0020,4년 이하,M0011,부적합률,13.1
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0030,5~6년,M0010,검사대수,2363.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0030,5~6년,M0011,부적합률,23.66
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0040,7~8년,M0010,검사대수,1516.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0040,7~8년,M0011,부적합률,31.33
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0050,9~10년,M0010,검사대수,707.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0050,9~10년,M0011,부적합률,33.8
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0060,11~12년,M0010,검사대수,315.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0060,11~12년,M0011,부적합률,36.51
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0070,13~14년,M0010,검사대수,106.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0070,13~14년,M0011,부적합률,35.85
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0080,15년 이상,M0010,검사대수,211.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0080,15년 이상,M0011,부적합률,26.54
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0001,합계,0002,경형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0010,합계,M0010,검사대수,181501.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0010,합계,M0011,부적합률,29.65
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0020,4년 이하,M0010,검사대수,81865.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0020,4년 이하,M0011,부적합률,20.98
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0030,5~6년,M0010,검사대수,17245.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0030,5~6년,M0011,부적합률,32.71
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0040,7~8년,M0010,검사대수,30465.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0040,7~8년,M0011,부적합률,36.41
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0050,9~10년,M0010,검사대수,24519.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0050,9~10년,M0011,부적합률,37.2
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0060,11~12년,M0010,검사대수,14027.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0060,11~12년,M0011,부적합률,39.28
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0070,13~14년,M0010,검사대수,8362.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0070,13~14년,M0011,부적합률,39.12
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0080,15년 이상,M0010,검사대수,5018.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0080,15년 이상,M0011,부적합률,40.08
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0001,합계,0005,소형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0010,합계,M0010,검사대수,668235.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0010,합계,M0011,부적합률,13.6
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0020,4년 이하,M0010,검사대수,488213.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0020,4년 이하,M0011,부적합률,9.69
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0030,5~6년,M0010,검사대수,42079.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0030,5~6년,M0011,부적합률,17.1
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0040,7~8년,M0010,검사대수,43383.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0040,7~8년,M0011,부적합률,21.45
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0050,9~10년,M0010,검사대수,28114.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0050,9~10년,M0011,부적합률,25.68
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0060,11~12년,M0010,검사대수,17944.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0060,11~12년,M0011,부적합률,29.61
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0070,13~14년,M0010,검사대수,12315.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0070,13~14년,M0011,부적합률,30.24
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0080,15년 이상,M0010,검사대수,36187.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0080,15년 이상,M0011,부적합률,29.89
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0001,합계,0003,중형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0010,합계,M0010,검사대수,779871.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0010,합계,M0011,부적합률,16.03
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0020,4년 이하,M0010,검사대수,406690.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0020,4년 이하,M0011,부적합률,7.97
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0030,5~6년,M0010,검사대수,41790.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0030,5~6년,M0011,부적합률,15.47
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0040,7~8년,M0010,검사대수,79212.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0040,7~8년,M0011,부적합률,21.27
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0050,9~10년,M0010,검사대수,68483.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0050,9~10년,M0011,부적합률,25.44
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0060,11~12년,M0010,검사대수,48636.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0060,11~12년,M0011,부적합률,27.91
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0070,13~14년,M0010,검사대수,46092.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0070,13~14년,M0011,부적합률,28.53
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0080,15년 이상,M0010,검사대수,88968.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0080,15년 이상,M0011,부적합률,28.24
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0001,합계,0004,대형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0010,합계,M0010,검사대수,894695.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0010,합계,M0011,부적합률,8.57
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0020,4년 이하,M0010,검사대수,811548.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0020,4년 이하,M0011,부적합률,7.99
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0030,5~6년,M0010,검사대수,45755.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0030,5~6년,M0011,부적합률,13.2
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0040,7~8년,M0010,검사대수,32758.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0040,7~8년,M0011,부적합률,15.37
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0050,9~10년,M0010,검사대수,4390.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0050,9~10년,M0011,부적합률,15.33
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0060,11~12년,M0010,검사대수,243.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0060,11~12년,M0011,부적합률,17.28
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0070,13~14년,M0010,검사대수,1.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0070,13~14년,M0011,부적합률,100.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0002,승용차,0001,합계,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0010,합계,M0010,검사대수,57424.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0010,합계,M0011,부적합률,11.95
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0020,4년 이하,M0010,검사대수,56205.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0020,4년 이하,M0011,부적합률,11.92
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0030,5~6년,M0010,검사대수,1162.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0030,5~6년,M0011,부적합률,13.43
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0040,7~8년,M0010,검사대수,57.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0040,7~8년,M0011,부적합률,15.79
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0050,9~10년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0050,9~10년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0060,11~12년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0060,11~12년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0070,13~14년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0070,13~14년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0002,승용차,0002,경형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0010,합계,M0010,검사대수,10.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0010,합계,M0011,부적합률,20.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0020,4년 이하,M0010,검사대수,10.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0020,4년 이하,M0011,부적합률,20.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0030,5~6년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0030,5~6년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0040,7~8년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0040,7~8년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0050,9~10년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0050,9~10년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0060,11~12년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0060,11~12년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0070,13~14년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0070,13~14년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0002,승용차,0005,소형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0010,합계,M0010,검사대수,493592.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0010,합계,M0011,부적합률,9.32
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0020,4년 이하,M0010,검사대수,442884.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0020,4년 이하,M0011,부적합률,8.72
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0030,5~6년,M0010,검사대수,29317.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0030,5~6년,M0011,부적합률,13.69
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0040,7~8년,M0010,검사대수,19098.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0040,7~8년,M0011,부적합률,15.58
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0050,9~10년,M0010,검사대수,2249.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0050,9~10년,M0011,부적합률,17.12
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0060,11~12년,M0010,검사대수,44.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0060,11~12년,M0011,부적합률,15.91
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0070,13~14년,M0010,검사대수,0.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0070,13~14년,M0011,부적합률,0.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0002,승용차,0003,중형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0010,합계,M0010,검사대수,343669.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0010,합계,M0011,부적합률,6.92
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0020,4년 이하,M0010,검사대수,312449.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0020,4년 이하,M0011,부적합률,6.25
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0030,5~6년,M0010,검사대수,15276.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0030,5~6년,M0011,부적합률,12.23
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0040,7~8년,M0010,검사대수,13603.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0040,7~8년,M0011,부적합률,15.08
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0050,9~10년,M0010,검사대수,2141.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0050,9~10년,M0011,부적합률,13.45
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0060,11~12년,M0010,검사대수,199.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0060,11~12년,M0011,부적합률,17.59
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0070,13~14년,M0010,검사대수,1.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0070,13~14년,M0011,부적합률,100.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0002,승용차,0004,대형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0010,합계,M0010,검사대수,108652.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0010,합계,M0011,부적합률,18.4
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0020,4년 이하,M0010,검사대수,44733.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0020,4년 이하,M0011,부적합률,8.54
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0030,5~6년,M0010,검사대수,10437.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0030,5~6년,M0011,부적합률,14.53
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0040,7~8년,M0010,검사대수,19245.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0040,7~8년,M0011,부적합률,25.37
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0050,9~10년,M0010,검사대수,25704.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0050,9~10년,M0011,부적합률,27.14
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0060,11~12년,M0010,검사대수,8231.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0060,11~12년,M0011,부적합률,33.11
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0070,13~14년,M0010,검사대수,300.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0070,13~14년,M0011,부적합률,23.33
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0080,15년 이상,M0010,검사대수,2.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0003,승합차,0001,합계,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0010,합계,M0010,검사대수,74.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0010,합계,M0011,부적합률,16.22
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0020,4년 이하,M0010,검사대수,52.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0020,4년 이하,M0011,부적합률,15.38
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0030,5~6년,M0010,검사대수,6.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0030,5~6년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0040,7~8년,M0010,검사대수,13.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0040,7~8년,M0011,부적합률,30.77
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0050,9~10년,M0010,검사대수,2.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0050,9~10년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0060,11~12년,M0010,검사대수,1.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0060,11~12년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0070,13~14년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0070,13~14년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0010,합계,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0010,합계,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0020,4년 이하,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0020,4년 이하,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0030,5~6년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0030,5~6년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0040,7~8년,M0010,검사대수,0.0
